@RELATION ./Datasets/TEMP/jazz-rock_swap.arff

@ATTRIBUTE "Acoustic Guitar Prevalence" REAL
@ATTRIBUTE "Amount of Arpeggiation" REAL
@ATTRIBUTE "Amount of Staccato" REAL
@ATTRIBUTE "Average Interval Spanned by Melodic Arcs" REAL
@ATTRIBUTE "Average Length of Melodic Arcs" REAL
@ATTRIBUTE "Average Note Duration" REAL
@ATTRIBUTE "Average Note to Note Change in Dynamics" REAL
@ATTRIBUTE "Average Number of Independent Voices" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Average Range of Glissandos" REAL
@ATTRIBUTE "Average Rest Fraction Per Voice" REAL
@ATTRIBUTE "Average Time Between Attacks" REAL
@ATTRIBUTE "Average Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Average Variability of Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Brass Prevalence" REAL
@ATTRIBUTE "Chord Duration" REAL
@ATTRIBUTE "Chromatic Motion" REAL
@ATTRIBUTE "Combined Strength of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Complete Rests" REAL
@ATTRIBUTE "Complex Chords" REAL
@ATTRIBUTE "Compound Or Simple Meter" REAL
@ATTRIBUTE "Contrary Motion" REAL
@ATTRIBUTE "Diminished and Augmented Triads" REAL
@ATTRIBUTE "Direction of Melodic Motion" REAL
@ATTRIBUTE "Distance Between Most Prevalent Melodic Intervals" REAL
@ATTRIBUTE "Distance Between Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Dominant Seventh Chords" REAL
@ATTRIBUTE "Dominant Spread" REAL
@ATTRIBUTE Duration REAL
@ATTRIBUTE "Dynamic Range" REAL
@ATTRIBUTE "Electric Guitar Prevalence" REAL
@ATTRIBUTE "Electric Instrument Prevalence" REAL
@ATTRIBUTE "Glissando Prevalence" REAL
@ATTRIBUTE "Harmonicity of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Importance of Bass Register" REAL
@ATTRIBUTE "Importance of High Register" REAL
@ATTRIBUTE "Importance of Loudest Voice" REAL
@ATTRIBUTE "Importance of Middle Register" REAL
@ATTRIBUTE "Initial Tempo" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitch Classes" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitches" REAL
@ATTRIBUTE "Longest Complete Rest" REAL
@ATTRIBUTE "Major or Minor" REAL
@ATTRIBUTE "Maximum Note Duration" REAL
@ATTRIBUTE "Maximum Number of Independent Voices" REAL
@ATTRIBUTE "Mean Melodic Interval" REAL
@ATTRIBUTE "Mean Pitch" REAL
@ATTRIBUTE "Melodic Embellishments" REAL
@ATTRIBUTE "Melodic Large Intervals" REAL
@ATTRIBUTE "Melodic Octaves" REAL
@ATTRIBUTE "Melodic Perfect Fifths" REAL
@ATTRIBUTE "Melodic Perfect Fourths" REAL
@ATTRIBUTE "Melodic Pitch Variety" REAL
@ATTRIBUTE "Melodic Sevenths" REAL
@ATTRIBUTE "Melodic Sixths" REAL
@ATTRIBUTE "Melodic Thirds" REAL
@ATTRIBUTE "Melodic Tritones" REAL
@ATTRIBUTE "Metrical Diversity" REAL
@ATTRIBUTE "Microtone Prevalence" REAL
@ATTRIBUTE "Minimum Note Duration" REAL
@ATTRIBUTE "Minor Major Melodic Third Ratio" REAL
@ATTRIBUTE "Minor Major Triad Ratio" REAL
@ATTRIBUTE "Most Common Melodic Interval" REAL
@ATTRIBUTE "Most Common Pitch" REAL
@ATTRIBUTE "Most Common Pitch Class" REAL
@ATTRIBUTE "Most Common Vertical Interval" REAL
@ATTRIBUTE "Non-Standard Chords" REAL
@ATTRIBUTE "Note Density" REAL
@ATTRIBUTE "Note Density Variability" REAL
@ATTRIBUTE "Number of Common Melodic Intervals" REAL
@ATTRIBUTE "Number of Common Pitches" REAL
@ATTRIBUTE "Number of Moderate Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Pitched Instruments" REAL
@ATTRIBUTE "Number of Relatively Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Unpitched Instruments" REAL
@ATTRIBUTE "Oblique Motion" REAL
@ATTRIBUTE "Orchestral Strings Prevalence" REAL
@ATTRIBUTE "Parallel Fifths" REAL
@ATTRIBUTE "Parallel Motion" REAL
@ATTRIBUTE "Parallel Octaves" REAL
@ATTRIBUTE "Partial Chords" REAL
@ATTRIBUTE "Percussion Instrument Prevalence" REAL
@ATTRIBUTE "Perfect Vertical Intervals" REAL
@ATTRIBUTE "Pitch Class Variety" REAL
@ATTRIBUTE "Pitch Variety" REAL
@ATTRIBUTE Polyrhythms REAL
@ATTRIBUTE "Prevalence Ratio of Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Prevalence of Most Common Melodic Interval" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch Class" REAL
@ATTRIBUTE "Prevalence of Most Common Vertical Interval" REAL
@ATTRIBUTE "Prevalence of Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Quintuple Meter" REAL
@ATTRIBUTE Range REAL
@ATTRIBUTE "Relative Note Density of Highest Line" REAL
@ATTRIBUTE "Relative Note Durations of Lowest Line" REAL
@ATTRIBUTE "Relative Prevalence of Most Common Melodic Intervals" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitch Classes" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitches" REAL
@ATTRIBUTE "Relative Range Isolation of Loudest Voice" REAL
@ATTRIBUTE "Relative Range of Highest Line" REAL
@ATTRIBUTE "Relative Range of Loudest Voice" REAL
@ATTRIBUTE "Relative Size of Melodic Intervals in Lowest Line" REAL
@ATTRIBUTE "Repeated Notes" REAL
@ATTRIBUTE "Rhythmic Looseness" REAL
@ATTRIBUTE "Rhythmic Variability" REAL
@ATTRIBUTE "Saxophone Prevalence" REAL
@ATTRIBUTE "Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Seventh Chords" REAL
@ATTRIBUTE "Similar Motion" REAL
@ATTRIBUTE "Standard Triads" REAL
@ATTRIBUTE "Stepwise Motion" REAL
@ATTRIBUTE "Strength Ratio of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Strength of Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Strength of Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "String Ensemble Prevalence" REAL
@ATTRIBUTE "String Keyboard Prevalence" REAL
@ATTRIBUTE "Strong Tonal Centres" REAL
@ATTRIBUTE "Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Triple Meter" REAL
@ATTRIBUTE "Variability Across Voices of Total Rests Per Voice" REAL
@ATTRIBUTE "Variability of Note Durations" REAL
@ATTRIBUTE "Variability of Note Prevalence of Pitched Instruments" REAL
@ATTRIBUTE "Variability of Note Prevalence of Unpitched Instruments" REAL
@ATTRIBUTE "Variability of Number of Independent Voices" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Variability of Time Between Attacks" REAL
@ATTRIBUTE "Variability of Voice Separation" REAL
@ATTRIBUTE "Variation of Dynamics" REAL
@ATTRIBUTE "Variation of Dynamics In Each Voice" REAL
@ATTRIBUTE "Vertical Dissonance Ratio" REAL
@ATTRIBUTE "Vertical Major Third Prevalence" REAL
@ATTRIBUTE "Vertical Minor Seconds" REAL
@ATTRIBUTE "Vertical Minor Third Prevalence" REAL
@ATTRIBUTE "Vertical Octaves" REAL
@ATTRIBUTE "Vertical Perfect Fifths" REAL
@ATTRIBUTE "Vertical Perfect Fourths" REAL
@ATTRIBUTE "Vertical Sevenths" REAL
@ATTRIBUTE "Vertical Sixths" REAL
@ATTRIBUTE "Vertical Thirds" REAL
@ATTRIBUTE "Vertical Tritones" REAL
@ATTRIBUTE "Vertical Unisons" REAL
@ATTRIBUTE "Vibrato Prevalence" REAL
@ATTRIBUTE "Violin Prevalence" REAL
@ATTRIBUTE "Voice Equality - Dynamics" REAL
@ATTRIBUTE "Voice Equality - Melodic Leaps" REAL
@ATTRIBUTE "Voice Equality - Note Duration" REAL
@ATTRIBUTE "Voice Equality - Number of Notes" REAL
@ATTRIBUTE "Voice Equality - Range" REAL
@ATTRIBUTE "Voice Overlap" REAL
@ATTRIBUTE "Voice Separation" REAL
@ATTRIBUTE "Woodwinds Prevalence" REAL
@ATTRIBUTE genre {jazz, rock}
@ATTRIBUTE title STRING

@DATA
0.0,0.5109,0.1889,10.55,1.893,0.5048,7.248,3.885,3.661,5.374,0.0,0.4557,0.1578,1.937,4.78,0.0,0.1479,0.08724,0.2861,0.04245,0.3333,0.0,0.05474,0.0004746,0.5206,5.0,7.0,0.0002225,6.0,457.5,110.0,0.0,0.1431,0.0,1.966,0.2386,0.289,25.5,0.4724,87.0,7.0,5.0,31.8,0.0,6.897,7.0,5.098,60.87,0.01872,0.04902,0.04124,0.1302,0.1052,4.699,0.05355,0.07601,0.1831,0.00583,0.0,0.0,0.0,1.658,2.607,2.0,69.0,2.0,0.0,0.4982,18.82,8.748,4.0,0.0,7.0,5.0,7.0,7.0,12.0,0.5197,0.0,0.01074,0.04737,0.006901,0.1214,0.3129,0.4698,12.0,58.0,0.2857,0.7928,0.1803,0.07124,0.2342,0.2175,0.1724,0.0,70.0,0.08122,1.115,0.7222,0.7269,0.886,0.001558,0.2143,0.4857,1.2,0.08832,0.0,0.02677,0.0,7.0,171.0,0.3403,0.3782,0.04007,0.2675,1.064,0.1386,0.1475,0.1229,0.2022,2.0,87.0,0.0,101.3,0.9539,394.8,358.7,1.538,1.369,2.702,0.06773,14.46,19.84,6.703,0.2644,0.6654,0.02196,0.7142,0.1235,0.1724,0.07986,0.112,0.0878,0.2333,0.004791,0.094,0.0,0.0,23.81,2.0,101.3,817.8,13.84,0.8829,10.2,0.0,jazz,little_sunflower_dz.mid
0.0,0.3976,0.05079,14.92,1.406,0.2165,7.247,4.396,2.599,3.657,26.67,0.4651,0.08248,0.7246,1.413,0.1695,0.08208,0.07511,0.1943,0.0254,0.05417,0.0,0.06015,0.01766,0.5235,2.0,3.0,0.01541,6.0,144.9,102.0,0.0,0.1054,0.03115,1.333,0.3405,0.03042,34.57,0.6291,180.0,2.0,2.0,22.67,0.0,6.667,7.0,9.238,55.29,0.06713,0.3132,0.03289,0.04615,0.09377,3.512,0.003927,0.01865,0.1532,0.008346,1.0,0.0003622,0.02778,1.476,0.3683,0.0,62.0,0.0,0.0,0.32,27.21,5.09,4.0,0.0,14.0,5.0,10.0,1.0,7.0,0.7735,0.0,0.000523,0.02877,0.01517,0.2635,0.2953,0.53,12.0,48.0,0.4,0.395,0.1345,0.07932,0.1456,0.3025,0.1195,0.0,48.0,0.1775,1.532,0.8942,0.9851,0.9087,0.0,0.3125,0.3542,0.4375,0.1345,0.8,0.01658,0.0,3.0,60.0,0.1006,0.1376,0.3159,0.1954,1.421,0.08023,0.114,0.0,0.3869,2.0,45.0,0.0,39.33,0.2759,546.2,140.4,1.813,1.155,1.824,0.1042,5.742,18.12,9.5,0.1393,0.4486,0.01213,0.5131,0.1688,0.1163,0.1112,0.05596,0.128,0.2197,0.01344,0.1337,0.005433,0.0,19.0,5.996,39.33,540.9,8.395,1.0,5.167,0.0,jazz,lollipops_and_roses_dc.mid
0.0,0.5578,0.0,10.71,1.991,0.4358,0.2782,4.421,3.231,4.27,0.0,0.1253,0.288,0.4947,0.4103,0.0,0.319,0.1349,0.3978,0.009388,0.02389,0.0,0.13,0.03624,0.4673,2.0,4.0,0.1244,5.0,273.9,81.0,0.0,0.0,0.0,2.978,0.1984,0.09678,30.25,0.7048,140.0,3.0,3.0,131.7,0.0,3.0,5.0,4.678,61.15,0.007282,0.06047,0.05546,0.09052,0.05903,5.603,0.04544,0.0229,0.2161,0.01968,0.0,0.0,0.1071,1.188,0.7755,2.0,67.0,10.0,0.0,0.3587,12.07,2.225,6.0,1.0,6.0,1.0,6.0,6.0,0.0,0.4874,0.0,0.003504,0.09908,0.03154,0.1186,0.0,0.4013,12.0,42.0,0.1667,0.6453,0.1553,0.1201,0.1811,0.2382,0.1537,0.0,60.0,0.1047,0.7299,0.9032,0.9095,0.7348,0.005034,0.4,0.4,0.6818,0.1403,0.0,0.03133,0.0,4.0,46.0,0.2068,0.2835,0.3159,0.2902,1.043,0.1947,0.2031,0.0,1.0,2.0,137.0,0.0,38.17,0.3131,0.0,0.0,0.7539,0.769,1.057,0.1228,6.702,24.36,3.614,0.2226,0.7564,0.000678,0.6095,0.1289,0.1121,0.05098,0.08028,0.1342,0.2825,0.06119,0.1093,0.0,0.0,28.58,3.13,38.17,192.3,8.933,0.8007,5.25,0.0,jazz,lonely_little_soul-1931-kar_jpp.mid
0.0,0.4787,0.1122,7.914,1.87,0.5328,0.391,4.418,3.668,4.627,0.0,0.1227,0.272,0.5513,0.5743,0.0,0.3378,0.1828,0.469,0.005288,0.09389,0.0,0.1005,0.01745,0.3923,2.0,3.0,0.1009,5.0,270.6,81.0,0.0,0.0,0.0,1.5,0.201,0.04706,28.75,0.7519,151.0,7.0,2.0,270.6,0.0,3.158,5.0,3.397,61.02,0.1178,0.03905,0.01449,0.05998,0.06522,4.771,0.03341,0.03623,0.1526,0.008857,0.0,0.0,0.09868,1.596,0.8564,0.0,67.0,7.0,0.0,0.4844,10.47,2.842,4.0,2.0,13.0,1.0,3.0,3.0,0.0,0.6681,0.0,0.002344,0.06798,0.009377,0.05254,0.0,0.4104,12.0,40.0,0.6667,0.5884,0.2037,0.1122,0.1826,0.1903,0.112,0.0,53.0,0.1221,0.8414,1.0,0.9845,0.9338,0.005199,0.4151,0.4151,0.7143,0.2037,0.0,0.03191,0.0,3.0,50.0,0.3183,0.1634,0.1447,0.3865,1.046,0.2292,0.2398,0.0,1.0,2.0,75.0,0.0,41.4,0.4003,0.0,0.0,0.7311,0.7912,1.06,0.1447,5.802,25.5,3.523,0.2636,0.6526,0.003282,0.6926,0.09887,0.1108,0.1093,0.08316,0.1738,0.2072,0.05017,0.09148,0.0,0.0,28.66,2.387,41.4,137.8,5.891,0.7979,5.5,0.0,jazz,lovable-1932-roy-fox-kar_jpp.mid
0.1531,0.4804,0.2415,10.18,1.52,0.4302,34.94,2.551,2.86,3.61,36.29,0.7057,0.1278,2.649,7.744,0.0,0.1792,0.02567,0.1792,0.0939,0.4815,0.0,0.01742,0.0,0.5398,3.0,3.0,0.0,3.0,210.2,97.0,0.0,0.0,0.03425,1.125,0.4099,0.179,21.0,0.411,89.0,5.0,5.0,21.58,0.0,5.36,5.0,6.04,58.17,0.007901,0.1235,0.01467,0.1443,0.2029,5.069,0.02934,0.04034,0.1516,0.00978,0.0,0.0,0.05618,2.263,0.109,5.0,57.0,4.0,7.0,0.5169,9.643,5.392,5.0,1.0,9.0,2.0,8.0,0.0,5.0,0.6951,0.0,0.01162,0.0242,0.0,0.2944,0.5531,0.4335,11.0,28.0,0.25,0.7752,0.2029,0.09392,0.2519,0.1876,0.1454,0.0,41.0,0.6033,0.9274,0.7289,0.7939,0.9529,0.0,0.122,0.122,2.188,0.11,0.0,0.01531,0.0,4.0,40.0,0.1753,0.2633,0.01344,0.1736,1.153,0.08322,0.09599,0.0,0.2938,3.0,45.0,0.0,59.82,0.8635,201.5,180.8,1.113,1.739,2.456,0.1443,1.472,30.68,16.66,0.3062,0.4482,0.01448,0.433,0.1072,0.1876,0.1012,0.1123,0.1008,0.2312,0.005063,0.03763,0.0,0.0,15.41,3.101,59.82,376.3,7.091,1.0,4.833,0.0,jazz,love_is_stronger_than_pride_jk.mid
0.0,0.4527,0.2608,8.523,1.827,0.5407,10.97,5.091,4.911,7.007,48.68,0.5447,0.15,3.096,8.12,0.07744,0.1605,0.1177,0.3589,0.01866,0.6381,0.0,0.03322,0.0,0.5183,2.0,7.0,0.09138,6.0,268.0,98.0,0.009898,0.3205,0.005569,1.244,0.2072,0.0296,30.6,0.7632,102.0,7.0,2.0,268.0,0.0,9.534,10.0,4.156,57.52,0.025,0.02312,0.03602,0.08871,0.1199,3.587,0.02957,0.06452,0.1618,0.02204,0.0,0.0,0.006127,1.165,0.2032,2.0,62.0,2.0,0.0,0.783,21.57,8.474,4.0,2.0,9.0,12.0,4.0,4.0,8.0,0.6332,0.0,0.009043,0.06904,0.003304,0.0002819,0.4075,0.4201,12.0,54.0,0.25,0.7434,0.2048,0.1334,0.1688,0.1711,0.1272,0.0,65.0,0.1964,1.406,0.643,0.9566,0.8308,0.0,0.1846,0.2154,0.5,0.1317,0.0,0.02618,0.07744,7.0,51.0,0.1763,0.2645,0.04039,0.3226,1.05,0.1751,0.1838,0.06043,0.2292,2.0,41.0,0.0,96.54,0.806,281.6,346.4,1.57,0.987,1.701,0.1169,7.764,17.92,9.557,0.3282,0.955,0.0253,0.992,0.0898,0.1272,0.1217,0.0767,0.1081,0.2247,0.03101,0.08133,0.0,0.0,20.3,1.054,96.54,659.2,11.2,0.9892,3.556,0.0,jazz,love_will_conquer_all_r1-kar_rt.mid
0.0,0.4317,0.5747,14.55,1.615,0.1489,14.13,1.962,2.469,3.011,0.0,0.3752,0.04584,0.1798,0.1587,0.0,0.04631,0.09749,0.1034,0.05262,0.2474,0.0,0.06751,0.01716,0.4697,4.0,3.0,0.00894,3.0,246.0,109.0,0.0,0.0,0.0,1.1,0.2934,0.1895,15.0,0.5171,130.0,4.0,7.0,5.034,0.0,1.681,3.0,8.833,59.64,0.03456,0.2213,0.06812,0.06116,0.09749,6.537,0.05692,0.08205,0.1913,0.04299,0.0,0.0,0.0,1.026,0.5097,1.0,62.0,7.0,3.0,0.5455,22.79,6.999,4.0,0.0,11.0,2.0,6.0,0.0,16.0,0.5616,0.0,0.00339,0.03757,0.007062,0.2959,0.3773,0.3364,12.0,71.0,0.1667,0.9949,0.09749,0.05637,0.1513,0.1236,0.123,0.0,74.0,0.03739,2.84,1.0,0.8954,0.9388,0.6968,0.973,0.973,1.429,0.0215,8.167,0.008561,0.0,0.0,40.0,0.08124,0.3333,0.07733,0.1571,1.667,0.03875,0.0646,0.0,0.4891,2.0,44.0,0.0,60.99,0.172,1404.0,220.0,0.7426,1.617,2.229,0.07897,0.0,16.84,14.11,0.4108,0.3043,0.04632,0.3276,0.1157,0.1039,0.1095,0.1192,0.1405,0.232,0.06506,0.007281,0.0,0.0,8.718,4.243,60.99,1015.0,29.7,0.6848,25.0,0.0,jazz,lover_come_back_to_me-pt_dm.mid
0.1125,0.4046,0.01651,7.593,1.549,0.5615,12.17,3.466,3.791,5.108,0.0,0.5174,0.1472,0.8653,1.893,0.08674,0.2217,0.154,0.2395,0.02269,0.5621,0.0,0.08408,0.005689,0.4843,4.0,3.0,0.001071,5.0,320.0,78.0,0.1013,0.3349,0.0,1.705,0.1935,0.04127,35.5,0.7652,75.0,2.0,3.0,169.5,0.0,6.373,6.0,4.698,59.24,0.03134,0.0282,0.04664,0.1242,0.1578,4.207,0.01627,0.03416,0.1594,0.09002,0.0,0.0,0.03333,0.9865,13.65,5.0,65.0,5.0,0.0,0.6868,11.17,2.981,5.0,1.0,10.0,6.0,1.0,1.0,8.0,0.5608,0.0,0.007227,0.05878,0.008191,0.141,0.3016,0.3408,12.0,65.0,1.0,0.8899,0.1578,0.1062,0.1446,0.1376,0.1224,0.0,72.0,0.1611,1.952,0.9759,0.9557,0.8377,0.0,0.1806,0.375,0.0,0.04718,0.0,0.01693,0.0,3.0,44.0,0.1648,0.2963,0.007474,0.2961,4.471,0.04378,0.1957,0.05036,0.2336,2.0,75.0,0.0,85.25,0.6054,221.7,269.3,1.273,1.633,2.401,0.1582,9.618,17.37,8.948,0.4332,0.6772,0.02637,0.6864,0.0981,0.1074,0.09578,0.1159,0.124,0.233,0.05822,0.03947,0.0,0.0,17.23,2.074,85.25,321.8,12.39,0.9412,6.0,0.0,jazz,loverman-BHoliday_mw.mid
0.0,0.2958,0.05713,5.772,1.378,0.7352,8.815,4.336,5.399,7.581,0.0,0.6131,0.1189,1.388,2.353,0.08124,0.1983,0.08546,0.2656,0.01379,0.9027,0.0,0.04197,0.0,0.4803,3.0,7.0,0.0,5.0,269.0,97.0,0.1111,0.2469,0.0,2.93,0.3396,0.06017,48.3,0.6002,64.0,7.0,5.0,269.0,0.0,11.06,8.0,3.858,52.88,0.01179,0.02386,0.02497,0.07325,0.1992,4.991,0.01276,0.03496,0.09822,0.0,0.0,0.0,0.0,1.299,0.0,2.0,60.0,0.0,7.0,0.9542,14.19,4.56,2.0,2.0,11.0,10.0,5.0,4.0,11.0,0.5169,0.0,0.01786,0.05925,0.002957,0.02061,0.4861,0.4231,10.0,32.0,0.6,0.7898,0.3613,0.1642,0.2565,0.1725,0.1363,0.0,62.0,0.4131,0.5164,0.5515,0.8231,0.6491,1.0,0.2742,0.1452,2.105,0.08602,0.0,0.02065,0.03564,0.0,126.0,0.02094,0.3819,0.004258,0.4467,1.455,0.1082,0.1574,0.05713,0.09932,2.0,43.0,0.0,77.18,1.275,181.4,136.1,1.346,1.018,1.691,0.1274,7.178,24.21,10.63,0.3461,0.9166,0.00859,0.9174,0.0823,0.1725,0.1143,0.1308,0.1169,0.203,0.003704,0.05397,0.0,0.0,25.79,1.989,77.18,529.0,5.959,0.7186,5.556,0.0,jazz,lovin_time_djl.mid
0.0,0.5452,0.5862,9.244,1.877,0.2366,11.55,5.177,4.032,5.579,37.5,0.6574,0.0872,1.122,3.506,0.04475,0.0732,0.08087,0.23,0.07078,0.4491,0.0,0.03391,0.01488,0.4485,2.0,7.0,0.002733,5.0,228.7,98.0,0.1582,0.46,0.0007976,1.326,0.5509,0.1356,38.54,0.3135,85.0,5.0,19.0,30.45,0.0,2.818,11.0,3.554,52.25,0.02669,0.02951,0.04299,0.03718,0.06832,4.255,0.02185,0.05229,0.1578,0.007901,0.0,0.0001994,0.02206,5.929,1.334,0.0,53.0,5.0,0.0,0.5906,33.52,11.27,3.0,1.0,17.0,12.0,7.0,2.0,20.0,0.4512,0.0,0.02122,0.06068,0.01251,0.02817,0.3438,0.4647,12.0,55.0,0.4286,0.7327,0.2845,0.1063,0.2636,0.2252,0.165,0.0,67.0,0.2255,0.9112,0.7623,0.6286,0.7692,0.0,0.1791,0.3582,0.9123,0.2845,0.5714,0.01645,0.02224,7.0,57.0,0.2395,0.4542,0.1417,0.2977,1.149,0.107,0.123,0.03506,0.1236,2.0,43.0,0.0,62.12,0.4502,307.8,166.3,1.956,1.349,1.996,0.0869,3.671,22.85,14.27,0.2642,0.8123,0.02405,0.8334,0.1179,0.165,0.07449,0.1066,0.1039,0.2224,0.0142,0.1073,0.0,0.0,16.47,5.331,62.12,668.6,12.34,0.9999,4.25,0.0,jazz,lowdown_ss2.mid
0.0,0.4878,0.3436,9.504,1.625,0.294,11.81,3.772,3.321,4.534,0.0,0.7384,0.09691,0.4772,1.237,0.1486,0.09047,0.1356,0.1194,0.02056,0.2873,0.0,0.06721,0.007665,0.4347,1.0,3.0,0.1018,7.0,177.8,107.0,0.03611,0.03611,0.0,1.511,0.2697,0.08079,32.31,0.6495,135.0,5.0,3.0,33.74,0.0,2.774,9.0,5.241,57.98,0.04651,0.08852,0.04704,0.08667,0.07148,5.089,0.03852,0.04963,0.1759,0.03259,0.0,0.0,0.003704,1.375,0.8839,2.0,62.0,2.0,0.0,0.4668,20.65,10.29,4.0,0.0,12.0,8.0,5.0,0.0,5.0,0.4702,0.0,0.007865,0.1165,0.02073,0.2075,0.2279,0.4132,12.0,57.0,0.4,0.6517,0.1652,0.08682,0.169,0.1997,0.1301,0.0,61.0,0.3409,1.595,0.8206,0.8365,0.8245,0.3148,0.2787,0.2787,0.6842,0.1089,6.0,0.00976,0.02599,3.0,68.0,0.2948,0.346,0.03087,0.3007,1.295,0.05202,0.06737,0.0,0.4003,2.0,45.0,0.0,38.11,0.3018,466.9,197.1,2.08,1.629,2.537,0.1252,5.543,17.21,8.917,0.3028,0.5515,0.02566,0.5994,0.1245,0.1123,0.1012,0.07201,0.134,0.2204,0.04886,0.07514,0.0,0.0,14.35,2.139,38.11,297.1,8.756,0.9718,3.0,0.0,jazz,lullaby_of_birdland_rs.mid
0.0,0.3723,0.194,13.67,2.385,0.2797,1.268,4.161,4.301,5.781,41.89,0.5667,0.1605,1.577,3.072,0.005346,0.1531,0.161,0.2535,0.07073,0.6314,0.0,0.1157,0.0,0.3334,1.0,4.0,0.01109,5.0,240.0,93.0,0.04615,0.2752,0.001494,1.138,0.2681,0.2359,35.88,0.496,116.0,5.0,9.0,49.69,0.0,4.03,7.0,6.508,61.82,0.06128,0.2086,0.03446,0.04575,0.08794,4.04,0.01337,0.02228,0.1649,0.0107,0.0,0.000332,0.02586,1.11,1.857,2.0,66.0,1.0,0.0,0.7563,32.09,10.17,2.0,0.0,9.0,8.0,9.0,6.0,12.0,0.4249,0.0,0.01377,0.09773,0.01044,0.05335,0.2146,0.3959,12.0,56.0,0.2222,0.5564,0.2071,0.07786,0.1904,0.1887,0.105,0.0,67.0,0.0996,1.63,0.7776,0.925,0.887,0.0,0.403,0.403,0.4364,0.04397,0.0,0.02407,0.0,4.0,66.0,0.1626,0.3616,0.02772,0.3681,1.215,0.1145,0.139,0.0,0.4031,2.0,58.0,0.0,55.71,0.4995,628.3,140.8,1.719,1.918,2.944,0.1125,6.925,15.11,9.535,0.4035,0.7727,0.02279,0.7302,0.08788,0.1038,0.1034,0.1443,0.1091,0.2075,0.0365,0.1008,0.0,0.0,16.62,5.718,55.71,658.8,8.281,0.9657,5.429,0.1034,jazz,magic_lady_rmb.mid
0.0,0.4446,0.3266,13.78,1.951,0.2489,22.14,3.149,3.408,4.839,24.28,0.3898,0.04433,0.4318,1.884,0.1053,0.04885,0.086,0.06186,0.0292,0.3013,0.0,0.0416,0.00171,0.4959,3.0,7.0,0.002709,5.0,215.7,127.0,0.0,0.0,0.005274,1.075,0.2045,0.259,33.25,0.5365,106.0,5.0,7.0,15.87,0.0,3.19,5.0,6.972,63.28,0.00942,0.1524,0.05526,0.09438,0.1211,6.935,0.02887,0.06209,0.217,0.005899,1.0,0.000293,0.0,1.164,2.828,2.0,67.0,7.0,7.0,0.491,22.71,7.889,5.0,0.0,14.0,4.0,14.0,0.0,10.0,0.6086,0.0,0.007886,0.0376,0.003657,0.2585,0.301,0.4206,12.0,65.0,0.1429,0.9417,0.1611,0.06094,0.1576,0.1524,0.1435,0.0,73.0,0.08321,1.828,0.7514,0.7862,0.7837,0.0,0.2877,0.2877,2.0,0.01583,45.43,0.006834,0.05202,0.0,40.0,0.1573,0.3122,0.09329,0.2471,1.109,0.02933,0.03253,0.0,0.4563,3.0,43.0,0.0,38.94,0.3194,937.1,171.9,0.9832,1.487,2.906,0.06413,4.359,28.52,22.79,0.286,0.5325,0.02526,0.5455,0.1225,0.1524,0.1247,0.1018,0.14,0.2169,0.007304,0.02101,0.0,0.0,16.68,2.828,38.94,857.1,14.59,0.9351,8.0,0.0,jazz,maiden_voyage-HHancock_bg.mid
